id,reputation,upvotes,downvotes,question_count,avg_question_score,avg_question_view_count,answer_count,accepted_answer_count,avg_answer_score,no_of_badges,gold_badge_count,silver_badge_count,bronze_badge_count,badge_score,net_user_upvotes
2089423,96,7,0,126,0.5,584.5,126,1,1,126,0,14,112,168,7
4166505,418,28,0,462,2.454545455,12226.18182,462,1,0,462,66,132,264,1452,28
13095314,143,2,0,189,1.285714286,672.2857143,189,1,1.333333333,189,0,0,189,189,2
3767728,374,84,6,65,4,172,65,1,4.2,65,0,15,50,110,78
4904434,38,1,0,40,-0.25,173.25,40,1,0,40,0,0,40,40,1
13636340,23,1,0,30,0.2,590.4,30,1,0,30,0,0,30,30,1
8512776,43,1,0,18,0.666666667,73.66666667,18,1,2,18,0,0,18,18,1
1859424,34,0,0,24,0.5,667.5,24,1,0,24,0,0,24,24,0
2812506,945,15,2,798,0,339.5,798,1,3.952380952,798,0,336,462,1806,13
1532913,925,0,0,2688,2.916666667,4471.416667,2688,1,0.75,2688,192,864,1632,7008,0
5724567,56,9,0,6,3,1563,6,1,1,6,0,0,6,6,9
10891422,27,0,0,60,0,151.6666667,60,1,1.39E-17,60,0,0,60,60,0
10028375,537,60,7,2640,-0.363636364,609.1818182,2640,1,2.375,2640,0,1056,1584,5808,53
1649437,927,19,0,1920,3.866666667,3640.666667,1920,1,4,1920,60,600,1260,4260,19
4634434,100,186,0,220,0.5,352.5,220,1,0.636363636,220,0,44,176,352,186
2614946,959,34,3,88,7.25,3521,88,1,65,88,0,32,56,184,31
3884510,127,9,0,144,0.666666667,758.6666667,144,1,2,144,0,0,144,144,9
4295332,364,29,0,816,2.833333333,3191.666667,816,1,0.875,816,0,240,576,1536,29
6412234,19,4,0,8,0,96,8,1,0.5,8,0,0,8,8,4
1114134,588,34,21,320,3.5,8301,320,1,4.1,320,0,120,200,680,13
968020,560,7,0,336,1.5,354,336,1,5.428571429,336,0,112,224,672,7
14354422,118,4,0,35,2,78,35,1,1.6,35,0,0,35,35,4
9612382,386,8,0,5250,0.56,2883.08,5250,1,1.571428571,5250,175,1050,4025,9975,8
8472220,70,22,0,320,0,428.2,320,1,0.5,320,0,0,320,320,22
6301417,49,6,0,468,0.230769231,520.2307692,468,1,0,468,0,0,468,468,6
4667406,21,0,0,12,0.666666667,917.6666667,12,1,0,12,0,0,12,12,0
3600712,56,69,0,24,1,431,24,1,0.666666667,24,0,6,18,42,69
19438326,1,0,0,4,0,53.5,4,1,0,4,0,0,4,4,0
4884103,986,249,37,2460,1.5,1548.166667,2460,1,6.5,2460,0,540,1920,4080,212
3497294,16,0,0,2,0,59,2,1,0,2,0,0,2,2,0
135713,369,0,0,90,5.833333333,5503,90,1,1,90,6,18,66,198,0
1426991,114,28,0,65,0,57,65,1,0.538461538,65,0,13,52,104,28
4743045,510,70,6,7344,0.338235294,895.8970588,7344,1,0.333333333,7344,0,1632,5712,12240,64
6623332,18,3,0,6,-1,83,6,1,0,6,0,0,6,6,3
12681943,49,2,0,20,1.5,2679,20,1,1,20,0,2,18,26,2
17487257,39,1,0,15,0.333333333,329,15,1,2,15,0,0,15,15,1
630209,1033,132,4,202704,0.645631068,1319.140777,202704,1,0.875,202704,4944,60976,136784,430128,128
4390323,387,2,0,300,2.2,3887.2,300,1,4,300,0,60,240,480,2
3394535,53,1,0,24,0.5,288.5,24,1,3,24,0,0,24,24,1
5167550,29,0,0,35,-0.4,527.6,35,1,0,35,0,0,35,35,0
6547975,47,9,0,40,1,388,40,1,0,40,0,0,40,40,9
5245771,11,0,0,4,1,1355,4,1,0,4,0,0,4,4,0
1820126,390,43,1,1584,0.636363636,1228.757576,1584,1,0,1584,66,330,1188,3168,42
2987456,48,41,0,8,1,778,8,1,0,8,0,0,8,8,41
410083,781,11,0,5980,1.608695652,1503.130435,5980,1,2.8,5980,230,1610,4140,12880,11
5784607,63,1,0,104,-0.153846154,239.6923077,104,1,1,104,0,0,104,104,1
3080771,146,2,0,40,2,364,40,1,1.8,40,0,0,40,40,2
3772725,13,0,0,12,0,416.5,12,1,0,12,0,0,12,12,0
2847555,15,1,0,30,-4.44E-17,330.8,30,1,0,30,0,0,30,30,1
3611277,1,0,0,2,0,193,2,1,0,2,0,0,2,2,0
1867227,69,31,0,91,0.571428571,3530.714286,91,1,0,91,0,14,77,133,31
7144553,395,8,0,4025,1.260869565,1751.782609,4025,1,0.857142857,4025,161,966,2898,8372,8
7587073,113,3,0,60,4.5,3260,60,1,0.666666667,60,0,6,54,78,3
1522179,75,0,0,21,1.666666667,3021.333333,21,1,2,21,0,3,18,30,0
196807,595,28,7,189,5,3717,189,1,5.888888889,189,0,45,144,324,21
7054971,21,1,0,10,1,502.5,10,1,0,10,0,0,10,10,1
11582585,11,0,0,4,1,506,4,1,0,4,0,0,4,4,0
1328154,376,466,6,1260,1,240.75,1260,1,0.904761905,1260,0,336,924,2268,460
995430,137,9,0,352,1.125,2940.875,352,1,0.25,352,32,32,288,736,9
495694,1324,12,0,180,4,690,180,1,14,180,0,108,72,504,12
5112127,58,0,0,16,1,1101.5,16,1,1,16,0,0,16,16,0
1355638,1,0,0,6,0,940.5,6,1,0,6,0,0,6,6,0
8528986,195,83,0,896,0.75,796.1875,896,1,0.25,896,0,0,896,896,83
9021154,11,0,0,10,-3,1577,10,1,1,10,0,2,8,16,0
3221022,11,0,0,40,0,657.5,40,1,0,40,0,0,40,40,0
11224763,35,3,4,40,0,51,40,1,0.25,40,0,0,40,40,-1
1933026,482,71,1,1980,2.181818182,1944.272727,1980,1,1.222222222,1980,99,396,1485,4059,70
2441933,35,20,0,210,0.333333333,847.1666667,210,1,0,210,0,0,210,210,20
10595346,465,21,9,2622,0.394736842,649.9736842,2622,1,0.666666667,2622,0,798,1824,5016,12
5658291,529,30,0,7504,0.268656716,1051.41791,7504,1,0.75,7504,268,2144,5092,16348,30
2899718,3,0,0,8,-1,248.5,8,1,0,8,0,0,8,8,0
5792516,76,21,0,234,0.666666667,1558.666667,234,1,0.333333333,234,0,18,216,288,21
9868043,26,0,0,6,0,38,6,1,0.5,6,0,0,6,6,0
1280075,77,49,0,72,1.75,1915,72,1,0,72,0,8,64,96,49
19572042,1,0,0,2,0,64,2,1,0,2,0,0,2,2,0
341569,72,5,0,96,1,521,96,1,0.333333333,96,0,0,96,96,5
5733997,84,56,0,468,0.076923077,261.9230769,468,1,0.5,468,0,52,416,624,56
4741267,25,0,0,84,0.142857143,2278.285714,84,1,0,84,0,14,70,126,0
1217246,163,19,0,504,0.444444444,1855.666667,504,1,0,504,36,72,396,1044,19
888817,174,58,2,28,8,109,28,1,1.75,28,0,0,28,28,56
4063293,332,61,5,16,2,41,16,1,10,16,0,4,12,28,56
3584862,181,8,0,416,1,939.75,416,1,2.25,416,0,32,384,512,8
16290929,67,1,0,70,0.142857143,172.2142857,70,1,0,70,0,0,70,70,1
7214340,39,19,0,96,0.166666667,129.9166667,96,1,0,96,0,0,96,96,19
18773126,11,0,0,4,0,112,4,1,1,4,0,0,4,4,0
3225089,202,32,0,105,2.285714286,1922,105,1,2,105,0,21,84,168,32
3892713,1,0,0,2,0,154,2,1,-0.5,2,0,0,2,2,0
14329608,1,0,0,2,0,263,2,1,0,2,0,0,2,2,0
4902863,561,769,3,960,3.4,4501.1,960,1,2,960,60,240,660,2220,766
12544106,17,5,0,42,0.166666667,320.6666667,42,1,0,42,0,6,36,60,5
1059935,845,3,1,960,1.8,2110.466667,960,1,27.5,960,0,390,570,2130,2
749515,2721,71,10,98880,1.941666667,1524.408333,98880,1,0.125,98880,2880,27840,68160,208320,61
34336,146,0,0,72,2.5,3993,72,1,2,72,0,24,48,144,0
5919706,73,5,0,680,0.235294118,353.5882353,680,1,0.2,680,0,0,680,680,5
8650088,92,5,0,196,0.285714286,417.5714286,196,1,0.25,196,0,0,196,196,5
2070227,352,76,13,7200,0.733333333,2137,7200,1,-0.25,7200,480,1680,5040,16560,63
1171225,11,0,0,5,0,1301,5,1,1,5,0,0,5,5,0
16579426,41,78,0,10,1,349,10,1,1,10,0,0,10,10,78
12513766,117,19,0,220,0.8,1023.8,220,1,-0.5,220,0,20,200,280,19
5891209,38,4,0,28,-1,226,28,1,0.285714286,28,0,0,28,28,4
14566720,61,0,0,6,4,3199,6,1,2,6,0,1,5,9,0
2874175,136,4,0,56,0,429.5,56,1,0.5,56,0,0,56,56,4
3925837,13,0,0,8,0.5,614.5,8,1,0,8,0,0,8,8,0
10811471,38,0,0,15,0,45,15,1,0.666666667,15,0,0,15,15,0
1855051,673,53,1,51,2,1084,51,1,16,51,0,21,30,114,52
12882709,1,0,0,12,0,54,12,1,-0.5,12,0,0,12,12,0
10264691,21,0,0,3,0,589,3,1,1,3,0,0,3,3,0
2730138,32,1,0,24,-1.333333333,187,24,1,1,24,0,0,24,24,1
829566,98,1,0,16,1,169,16,1,3.5,16,0,2,14,22,1
11828837,1,0,0,9,0,18,9,1,0,9,0,0,9,9,0
12216870,11,0,0,2,0,586,2,1,1,2,0,0,2,2,0
2033007,13,0,0,24,0.5,1359,24,1,0,24,0,4,20,36,0
5334145,10,0,0,9,0,654,9,1,-1,9,0,0,9,9,0
12820222,50,55,0,15,1,628.3333333,15,1,0,15,0,0,15,15,55
9672111,74,0,0,12,0,121,12,1,1.25,12,0,0,12,12,0
1022252,46,1,0,24,0.5,945.5,24,1,1,24,0,0,24,24,1
2603233,78,330,0,140,0.75,191.75,140,1,0.6,140,0,20,120,200,330
17853540,21,0,0,2,2,56,2,1,0,2,0,0,2,2,0
1099663,33,0,0,56,-0.25,169.75,56,1,0.5,56,0,0,56,56,0
407926,356,9,0,40,2,2573,40,1,4.4,40,0,10,30,70,9
911994,23,0,0,12,0.666666667,794,12,1,0,12,0,0,12,12,0
1825174,229,1,0,1056,0.727272727,2493.045455,1056,1,0,1056,44,264,748,2244,1
2784378,3,0,0,6,0,564,6,1,0,6,0,0,6,6,0
5381447,21,0,0,6,2,393,6,1,0,6,0,0,6,6,0
5917212,65,0,0,108,0.5,2488.75,108,1,1,108,0,12,96,144,0
11780367,101,3,0,6,-5,110,6,1,0,6,0,0,6,6,3
9650890,1,0,0,4,0,3058,4,1,0,4,0,1,3,7,0
8478890,142,4,0,70,1.571428571,1030.571429,70,1,1,70,0,0,70,70,4
1728379,402,7,0,312,6,1937.5,312,1,2.166666667,312,0,96,216,600,7
6391535,242,8,0,836,-0.25,2886.75,836,1,0.818181818,836,0,176,660,1364,8
1184680,65,14,0,30,2,4389.333333,30,1,0,30,3,9,18,84,14
2798794,218,1,0,14,0,43,14,1,10,14,0,4,10,26,1
1932803,88,13,0,24,0.75,177,24,1,4,24,0,0,24,24,13
10423668,85,23,0,528,0.875,858.25,528,1,0.166666667,528,0,48,480,672,23
9087148,675,166,19,2500,2,1294.2,2500,1,2.15,2500,0,600,1900,4300,147
1413620,49,20,0,126,0.571428571,533.2857143,126,1,0,126,0,14,112,168,20
15620938,36,0,0,4,2,338,4,1,0,4,0,1,3,7,0
1211181,121,5,0,60,2,569.5,60,1,1,60,0,0,60,60,5
11505421,26,6,0,45,0,64.66666667,45,1,0.333333333,45,0,0,45,45,6
4675309,26,7,0,6,0,504,6,1,1,6,0,0,6,6,7
5161042,76,0,0,3,-0.333333333,50,3,1,1,3,0,0,3,3,0
5239482,42,3,0,84,0.5,125.5,84,1,0,84,0,0,84,84,3
1678243,178,4,0,9,15,12574,9,1,1,9,1,1,7,21,4
5203407,357,10,0,1596,0.894736842,2107.789474,1596,1,0.5,1596,76,304,1216,3192,10
14324841,48,1,0,5,1,966,5,1,2,5,0,0,5,5,1
91178,932,68,3,231,7,10715,231,1,6.181818182,231,11,99,121,627,65
5314210,629,24,0,3240,4.75,7840.333333,3240,1,0.1,3240,120,1080,2040,7560,24
8425101,85,1,0,171,0.210526316,327.1052632,171,1,0,171,0,0,171,171,1
8890932,488,1,0,672,0.333333333,459.5,672,1,4.375,672,0,144,528,1104,1
6916776,42,6,0,27,0.333333333,1567,27,1,1,27,0,3,24,36,6
14795457,65,0,0,20,1.2,203.8,20,1,0,20,0,0,20,20,0
19243111,110,22,0,18,0.666666667,61,18,1,2,18,0,0,18,18,22
2996828,1117,0,0,1054,2.764705882,10456.94118,1054,1,29,1054,102,408,544,3196,0
1297436,194,10,0,1008,0.428571429,3242.714286,1008,1,0.625,1008,112,112,784,2352,10
9957372,53,3,0,15,1.666666667,586.6666667,15,1,0,15,0,0,15,15,3
8808715,18,1,0,4,0,151,4,1,0,4,0,0,4,4,1
15450821,73,6,0,72,1,602,72,1,1,72,0,0,72,72,6
4491215,120,24,0,198,1,2136,198,1,0.666666667,198,0,36,162,306,24
4742605,85,6,0,80,5.38E-17,326.8,80,1,0,80,0,10,70,110,6
16018785,27,4,0,6,0,227,6,1,-1,6,0,0,6,6,4
8082883,11,0,0,64,-0.75,1062.875,64,1,0,64,0,0,64,64,0
297455,11,0,0,3,1,1330,3,1,0,3,0,0,3,3,0
2833374,91,13,0,6,5,2054,6,1,4,6,0,0,6,6,13
11317067,27,30,0,30,0.2,123,30,1,0,30,0,0,30,30,30
15592944,35,4,0,28,0.5,644.75,28,1,1,28,0,0,28,28,4
13200968,48,17,0,8,1.5,854.5,8,1,0,8,0,0,8,8,17
15022592,37,18,0,42,0.285714286,124.4285714,42,1,0,42,0,7,35,63,18
7218955,65,1,0,132,0.666666667,1470.5,132,1,1,132,0,12,120,168,1
7615286,219,4,0,144,1.25,658.5833333,144,1,5,144,0,12,132,180,4
6097484,81,0,0,6,2,3082,6,1,6,6,0,1,5,9,0
560880,105,3,0,266,0.285714286,1861.714286,266,1,0,266,0,42,224,392,3
1594047,171,0,0,266,0.578947368,1394.315789,266,1,1,266,19,19,228,494,0
9911516,327,38,0,126,6.333333333,11871.33333,126,1,1,126,9,18,99,261,38
11731757,226,11,3,200,-0.2,70,200,1,2.25,200,0,20,180,260,8
543910,354,57,4,189,0,39,189,1,0.857142857,189,0,21,168,252,53
5823511,165,118,0,48,1,327.3333333,48,1,6.5,48,0,6,42,66,118
9589421,38,0,0,108,-0.166666667,764.8333333,108,1,0,108,0,0,108,108,0
13347653,57,5,0,112,0.125,122.5,112,1,1,112,0,0,112,112,5
5192657,41,0,0,5,4,7833,5,1,0,5,0,1,4,8,0
18297453,11,0,0,3,0,50,3,1,1,3,0,0,3,3,0
15175517,1,0,0,2,0,137,2,1,0,2,0,0,2,2,0
10717907,125,18,1,216,0,352.3333333,216,1,1.125,216,0,24,192,288,17
1154807,26,1,0,4,0,724,4,1,0.5,4,0,0,4,4,1
18309310,1,0,0,3,0,47,3,1,0,3,0,0,3,3,0
7089533,910,70,1,1694,-0.428571429,524.5714286,1694,1,7.909090909,1694,0,539,1155,3311,69
8017210,58,11,0,30,4,3826,30,1,0,30,0,5,25,45,11
67545,1916,51,1,6600,6.916666667,5875.083333,6600,1,2.4,6600,240,2760,3600,17040,50
1464581,367,44,4,144,0.5,139.5,144,1,3.666666667,144,0,24,120,216,40
6186431,451,15,0,238,2,685.5714286,238,1,15,238,0,42,196,364,15
2180979,48,1,0,54,0.5,672.1666667,54,1,0,54,0,0,54,54,1
16861878,33,7,0,28,0.5,104.5,28,1,1,28,0,0,28,28,7
953247,525,228,13,1008,2.625,1279.375,1008,1,3,1008,0,288,720,1872,215
1630495,241,11,0,420,1.333333333,697,420,1,0.5,420,0,60,360,600,11
5555104,13,0,0,12,-0.333333333,549.6666667,12,1,0.5,12,0,0,12,12,0
2103210,38,9,0,15,0,34,15,1,0.666666667,15,0,0,15,15,9
2486905,41,3,0,72,0.333333333,1550,72,1,1,72,0,9,63,99,3
2661848,335,59,5,130,7,4971.5,130,1,1.6,130,0,30,100,220,54
2707863,130,2,0,20,2.5,380,20,1,1,20,0,0,20,20,2
1214586,240,8,0,330,0.454545455,1730.454545,330,1,0.5,330,0,44,286,462,8
8422313,55,7,0,840,-8.88E-17,554.3571429,840,1,0.4,840,0,70,770,1050,7
4445787,157,4,0,675,0.733333333,702.6,675,1,0,675,0,75,600,900,4
16193712,29,8,0,48,-0.25,135.75,48,1,0.5,48,0,0,48,48,8
4665911,13,0,0,36,0,1630.333333,36,1,0.5,36,0,6,30,54,0
12912063,51,0,0,5,1,1362,5,1,4,5,0,0,5,5,0
15946492,1,0,0,2,-2,57,2,1,0,2,0,0,2,2,0
15709601,13,0,0,9,0.333333333,39,9,1,0,9,0,0,9,9,0
1714235,248,10,1,540,1.8,1911.2,540,1,2.833333333,540,0,120,420,900,9
10808637,74,109,0,180,1.60E-16,154.6666667,180,1,0.5,180,0,18,162,234,109
5583537,3,0,0,8,-0.5,351,8,1,0,8,0,0,8,8,0
5746376,86,6,0,48,1,396,48,1,1.333333333,48,0,6,42,66,6
12923479,48,1,0,24,1,321,24,1,6.94E-18,24,0,0,24,24,1
6852073,76,2,0,6,0,83.5,6,1,6,6,0,0,6,6,2
2858738,492,30,3,576,0.5,609.25,576,1,4.25,576,0,128,448,960,27
1980271,76,6,0,108,0.833333333,836.3333333,108,1,0,108,0,0,108,108,6
2236397,441,70,8,120,0.5,435,120,1,5.333333333,120,0,36,84,228,62
12917640,100,4,0,98,1,702.2857143,98,1,0.5,98,0,0,98,98,4
764632,117,2,0,90,0.833333333,8419.5,90,1,0,90,6,18,66,198,2
270945,559,12,0,560,6.25,8836.5,560,1,2,560,28,196,336,1400,12
18801397,1,0,0,2,0,918,2,1,0,2,0,0,2,2,0
10549470,26,0,0,3,1,3114,3,1,0,3,0,1,2,6,0
897521,773,85,2,640,1,655.25,640,1,7.625,640,0,192,448,1216,83
11461335,23,3,0,10,1,326,10,1,0,10,0,0,10,10,3
4962351,11,0,0,6,1,301,6,1,0,6,0,0,6,6,0
3761430,11,0,0,3,1,1022,3,1,0,3,0,0,3,3,0
8774395,43,0,0,147,0.142857143,351,147,1,0.333333333,147,0,0,147,147,0
571102,81,6,0,7,3,4534,7,1,5,7,0,1,6,10,6
5584144,11,0,0,2,0,29,2,1,1,2,0,0,2,2,0
2788448,46,2,0,4,2,887,4,1,1,4,0,0,4,4,2
2630991,61,4,0,42,0.833333333,687.8333333,42,1,0,42,0,0,42,42,4
3245611,706,45,1,2016,1.388888889,998.8333333,2016,1,0,2016,0,576,1440,3744,44
2958933,147,13,2,960,0.9,1928.5,960,1,0.666666667,960,0,180,780,1500,11
1838692,86,4,0,25,1.2,531.8,25,1,1,25,0,0,25,25,4
362752,1377,207,6,1080,19.5,16656.83333,1080,1,1.6,1080,60,450,570,2970,201
5221473,13,0,0,4,0,100,4,1,0,4,0,0,4,4,0
1066353,551,29,0,952,2.176470588,4138.941176,952,1,1,952,68,170,714,2074,29
2192298,35,0,0,288,0.222222222,1537.222222,288,1,0.25,288,0,36,252,396,0
1394570,294,17,0,2964,0.461538462,241.4615385,2964,1,1.666666667,2964,0,624,2340,4836,17
85157,301,79,0,325,3.6,2010.6,325,1,-2.6,325,0,75,250,550,79
7863469,21,0,0,5,1,607,5,1,1,5,0,0,5,5,0
8536725,76,1,0,66,2.5,1205.5,66,1,-4.34E-17,66,0,12,54,102,1
1269058,922,114,8,12138,2.058823529,2454.764706,12138,1,2.705882353,12138,578,2890,8670,26010,106
908975,717,17,3,4563,4.384615385,4701.923077,4563,1,0.692307692,4563,169,1352,3042,10140,14
1003088,3895,50,2,884,7.37E-17,2305.5,884,1,28.61538462,884,52,442,390,2678,48
1772214,1447,869,25,594,4.5,4170.5,594,1,13.88888889,594,0,252,342,1350,844
506870,592,78,6,594,3.666666667,1541,594,1,3.666666667,594,0,162,432,1080,72
6010533,26,1,0,9,-2,1369,9,1,0,9,0,0,9,9,1
3733767,56,5,0,21,1,243.6666667,21,1,1,21,0,0,21,21,5
2810529,31,0,0,6,1,55,6,1,0.5,6,0,0,6,6,0
3699730,11,0,0,3,0,884,3,1,1,3,0,0,3,3,0
3243634,114,7,0,390,0.2,715.2,390,1,0.333333333,390,0,60,330,570,7
4708072,738,438,14,2835,8.285714286,9280.714286,2835,1,0.666666667,2835,189,756,1890,6804,424
1357720,87,1,0,21,2,6507,21,1,1.666666667,21,0,3,18,30,1
4298913,116,12,0,288,0.5,582.0833333,288,1,0.5,288,0,24,264,360,12
15305701,141,15,0,2079,0.523809524,193.0952381,2079,1,1.30E-18,2079,0,0,2079,2079,15
3387770,31,0,0,80,-0.25,420.5,80,1,0.6,80,0,0,80,80,0
1467258,78,15,0,36,1,1079,36,1,0.833333333,36,0,0,36,36,15
14046949,1,0,0,12,-1.5,153.5,12,1,0,12,0,0,12,12,0
1289270,628,207,9,207,13,16417,207,1,4.222222222,207,9,81,117,531,198
1856330,158,4,0,45,3.666666667,475,45,1,1,45,0,0,45,45,4
3582258,115,12,0,60,1.5,1155.333333,60,1,0,60,0,6,54,78,12
18003898,1,0,0,2,0,62,2,1,0,2,0,0,2,2,0
5597404,21,0,0,6,0,13180,6,1,0,6,1,1,4,18,0
7345595,46,5,0,140,0.6,635.2,140,1,0,140,0,0,140,140,5
13662873,12,1,0,20,-3,43,20,1,0,20,0,0,20,20,1
8093923,1,0,0,15,-1.2,54.6,15,1,0,15,0,0,15,15,0
3552705,269,1,0,253,2.090909091,3268.272727,253,1,3,253,0,66,187,451,1
5630260,115,30,0,32,2.25,332.5,32,1,1,32,0,0,32,32,30
11985376,996,18,0,408,1.5,997,408,1,7,408,0,120,288,768,18
8004684,186,31,0,18,2,150,18,1,7.5,18,0,2,16,24,31
10214297,21,0,0,4,1,51,4,1,1,4,0,0,4,4,0
16358776,43,4,0,27,1,553.3333333,27,1,0,27,0,3,24,36,4
3053337,77,14,0,231,1,1080.142857,231,1,0,231,0,21,210,294,14
4379962,206,29,0,770,2.4,610.6,770,1,0.357142857,770,0,70,700,980,29
9658516,89,106,0,364,0.285714286,512.6428571,364,1,1,364,0,28,336,448,106
1761587,314,22,2,462,1.454545455,8138.454545,462,1,3.04E-17,462,33,99,330,1056,20
9559676,21,0,0,4,1,1258,4,1,1,4,0,0,4,4,0
1809095,371,49,0,798,1.684210526,1672.105263,798,1,0.5,798,38,190,570,1710,49
2957960,291,511,0,192,1.375,720.875,192,1,3,192,0,32,160,288,511
3429192,210,4,0,120,1.5,988.75,120,1,4.333333333,120,0,12,108,156,4
2931626,58,4,0,144,-0.166666667,1703.166667,144,1,0,144,0,12,132,180,4
11145677,88,2,0,7,4,377,7,1,3,7,0,0,7,7,2
1426650,223,0,0,84,3.5,4563.5,84,1,0,84,6,18,60,192,0
980987,32,0,0,36,0.333333333,1459.666667,36,1,0,36,0,6,30,54,0
1686865,163,32,0,1104,0.434782609,577.9565217,1104,1,0.333333333,1104,0,69,1035,1311,32
7074561,319,8,0,48,3.666666667,2936.333333,48,1,20,48,0,9,39,75,8
5293109,33,3,0,32,0.5,1706.75,32,1,0,32,0,4,28,44,3
3009344,856,28,2,1701,3.285714286,1979.095238,1701,1,1.666666667,1701,63,378,1260,3402,26
2284462,73,0,0,42,0.666666667,1919,42,1,2,42,0,6,36,60,0
15635042,83,8,0,90,3,214,90,1,0.5,90,0,0,90,90,8
18232470,1,0,0,2,-1,80,2,1,0,2,0,0,2,2,0
1437451,119,12,0,28,4,1867,28,1,1.75,28,0,0,28,28,12
1225784,153,6,0,384,2,2010.333333,384,1,0.375,384,0,48,336,528,6
2287852,70,12,0,35,0.4,1019.4,35,1,3,35,0,5,30,50,12
9770169,21,0,0,8,1,2761,8,1,1,8,0,1,7,11,0
2424477,11,0,0,10,0.5,404.5,10,1,-1,10,0,0,10,10,0
3782488,51,32,0,42,1,487.5,42,1,0.666666667,42,0,6,36,60,32
1735629,754,9,0,78,0,378,78,1,12.16666667,78,0,48,30,222,9
2679319,14,0,0,2,0,67,2,1,-0.5,2,0,0,2,2,0
7123326,1,0,0,1,0,49,1,1,0,1,0,0,1,1,0
6256436,1,0,0,4,0,166,4,1,0,4,0,1,3,7,0
10077562,111,0,0,6,4,5522,6,1,7,6,0,1,5,9,0
3495210,11,0,0,10,0.5,1212,10,1,0,10,0,0,10,10,0
5628048,90,8,0,280,-0.142857143,404.5714286,280,1,1.75,280,0,28,252,364,8
3375196,258,28,1,312,3.333333333,590.6666667,312,1,1,312,0,48,264,456,27
4964152,984,195,1,896,1.5,383.5,896,1,5.0625,896,0,320,576,1856,194
2476784,33,0,0,10,1.5,2143.5,10,1,0,10,0,0,10,10,0
248578,101,7,0,238,0.857142857,3677.142857,238,1,1.5,238,14,42,182,490,7
4328343,2984,14,0,1350,0,200.3333333,1350,1,16.33333333,1350,54,702,594,3942,14
5964771,76,5,0,80,1.5,100,80,1,0.6,80,0,0,80,80,5
2258903,61,10,0,32,1.5,525,32,1,1.5,32,0,0,32,32,10
8193921,389,35,2,27360,0.25,705.9722222,27360,1,0.3,27360,0,5040,22320,42480,33
4658560,113,13,0,931,0.210526316,197.2631579,931,1,0,931,0,0,931,931,13
11500542,29,0,0,140,0.25,319.5,140,1,0,140,0,0,140,140,0
17086542,1,0,0,6,0,49.33333333,6,1,0,6,0,0,6,6,0
1439023,13,0,0,14,0.5,1445.5,14,1,2,14,0,2,12,20,0
5493998,255,0,0,60,4,825.1666667,60,1,1,60,0,6,54,78,0
743053,18,1,0,3,0,601,3,1,0,3,0,0,3,3,1
8685533,11,0,0,10,0,2055,10,1,0.5,10,0,0,10,10,0
386998,1315,25,0,936,3,1989.166667,936,1,17.16666667,936,36,360,540,2340,25
13840357,11,0,0,8,0.25,206,8,1,0,8,0,0,8,8,0
11228012,48,101,0,192,0,51,192,1,0.375,192,0,32,160,288,101
13466397,43,138,0,540,0.066666667,143.5333333,540,1,0,540,0,45,495,675,138
14369848,36,5,0,40,4.16E-18,69.8,40,1,-0.5,40,0,0,40,40,5
2916064,21,0,0,3,1,106,3,1,1,3,0,0,3,3,0
10901454,1,0,0,1,0,279,1,1,0,1,0,0,1,1,0
15974228,77,1,0,56,1,396.8571429,56,1,0,56,0,0,56,56,1
3342088,70,5,0,21,1,137,21,1,1.333333333,21,0,0,21,21,5
4382161,33,2,0,80,-0.2,400.2,80,1,0,80,0,0,80,80,2
1295083,80,9,0,150,0.666666667,568.6666667,150,1,0.8,150,0,0,150,150,9
272471,505,21,0,360,4.166666667,2329.833333,360,1,4.333333333,360,0,90,270,630,21
3470479,1213,171,7,608,0,165,608,1,6.736842105,608,0,209,399,1235,164
9306307,3281,2,0,40,147,205664,40,1,24,40,4,14,22,118,2
13083983,38,0,0,10,0,45,10,1,1,10,0,0,10,10,0
5009938,73,0,0,36,2,1086.333333,36,1,0.5,36,0,0,36,36,0
6911431,184,306,6,1710,0.2,626,1710,1,1.333333333,1710,0,360,1350,2790,300
1810313,435,13,0,3150,1.08,1374.56,3150,1,0.333333333,3150,150,900,2100,7200,13
7163516,1,0,0,1,0,253,1,1,0,1,0,0,1,1,0
6591491,146,44,0,80,2,461,80,1,1.25,80,0,8,72,104,44
717320,342,0,0,45,10,26233,45,1,2,45,6,9,30,126,0
10398380,11,0,0,4,1,104,4,1,0,4,0,0,4,4,0
1209998,31,3,0,42,0.166666667,577.8333333,42,1,0,42,0,6,36,60,3
1458955,11,0,0,4,1,967,4,1,0,4,0,0,4,4,0
1746386,11,0,0,4,1,491,4,1,0,4,0,0,4,4,0
11448517,64,1,0,16,0,35,16,1,0.75,16,0,0,16,16,1
1908620,43,2,0,35,0.4,1115,35,1,1,35,0,5,30,50,2
428382,138,5,0,4,3,654,4,1,9,4,0,0,4,4,5
5142559,96,91,0,240,0,24.66666667,240,1,0.7,240,0,30,210,330,91
1022571,256,186,1,80,8,1267,80,1,2.5,80,0,8,72,104,185
8966850,11,0,0,2,0,300,2,1,1,2,0,0,2,2,0
12839867,21,0,0,15,0.4,134.6,15,1,0,15,0,0,15,15,0
3008693,358,16,3,1463,1.454545455,2164.363636,1463,1,1,1463,0,385,1078,2618,13
